20979 - BOLSA KATHAVENTO CASUAL KOMBI VERMELHA 7358;20979;Categoria 1;21.85;48.51
20980 - BOLSA KATHAVENTO COMPRAS GATO 6115;20980;Categoria 1;16.13;37.96
20981 - BOLSA KATHAVENTO COMPRAS GELADEIRA 6116;20981;Categoria 1;16.13;28.64
20985 - ESTOJO KATHAVENTO PELUCIA GATINHO PRETO 11265;20985;Categoria 1;7.77;0.01
20986 - ESTOJO KATHAVENTO PUG 7441;20986;Categoria 1;11.16;18.76
20987 - PORTA COPOS KATHAVENTO MEU/TEU/DELE/DELA 4258;20987;Categoria 1;6.16;10.93
20988 - PORTA COPOS KATHAVENTO RETRO 8347;20988;Categoria 1;6.16;10.93
20989 - TRAVESSA ALL OVAL INOX RASA 25 600271;6002718;Categoria 1;5.63;15.54
2099 - FECHADOR ANODILAR PASTEL 948;2099;Categoria 1;2.74;4.66
20990 - TRAVESSA ALL OVAL INOX RASA 30 600260;6002602;Categoria 1;6.82;19.98
20991 - TRAVESSA ALL OVAL INOX RASA 20 600270;6002701;Categoria 1;4.44;11.66
20999 - CANECA CAS PETS PHOMERANIA CANE001;7898571021370;Categoria 1;4.89;8.82
21000 - PORTA CAS CONDIMENTOS GIRATORIO JGPO006;7898571021363;Categoria 1;69.05;117.6
21001 - BALDE CAS GARRAFAS ACRILICO PRETO KY130;7898535079720;Categoria 1;65.77;110.94
21002 - PORTA MANTIMENTO CAS VIDRO QUAD POVI040;7898928572791;Categoria 1;15.48;22.14
21003 - PORTA MANTIMENTO CAS VIDRO QUAD POVI041;7898928572807;Categoria 1;13.23;26.14
21004 - MELEIRA CAS COLORS POVI049;7898928572944;Categoria 1;6.28;10.82
21005 - PORTA MANTIMENTO CAS VIDRO QUAD POVI042;7898928572814;Categoria 1;11.32;19.43
21006 - BOTIJAO SOPR SUPERCOOLER 2,4L VERM 0045.23;7896021903450;Categoria 1;18.32;30.91
21007 - BOLSA TERMICA TROPICAL 20L VERDE 7206.39;7896021926794;Categoria 1;28.41;46.56
21008 - BOLSA TERMICA TROPICAL 18L VERMELHO 7206.17;7896021903252;Categoria 1;28.41;46.56
21009 - BOLSA TERMICA TROPICAL 7L AZUL 0510.65;7896021902125;Categoria 1;17.59;28.31
21010 - CJ.FARBERWAR UTENSILIOS NYLON 05P 311302908;24131162031;Categoria 1;13.42;31.08
21012 - PINCEL FARBERWAR SILICONE/MADEIRA 311302672;7897282937505;Categoria 1;4.88;8.38
21014 - ESPATULA FARBERWAR PROF SILICONE 311302752;24131126996;Categoria 1;8.89;14.99
21015 - ESPATULA FARBERWAR PROF SILICONE 311302751;24131161003;Categoria 1;11.71;19.7
21016 - TESOURA FARBERWAR PROFISSIONAL 311302857;7899620407077;Categoria 1;7.43;17.48
21017 - ESPATULA FARBERWAR SOF SILICONE LG 311302703;24131168064;Categoria 1;5.96;10.27
21018 - PINCA FARBERWAR INOX;24131176700;Categoria 1;12.32;22.09
21019 - TAMPA FARBERWAR FRITURA 33CM 311302665;24131149049;Categoria 1;25.2;42.74
21020 - TRITURADOR FARBERWAR ALIMENTO 22CM 311302698;24131028634;Categoria 1;18.71;31.64
21021 - FACA K.CRAFT COLOURWOR MULTICOLOR 311304101;5028250165640;Categoria 1;11.79;27.75
21022 - MEDIDOR K.CRAFT COLOURWOR COLHERES 311302975;5028250162991;Categoria 1;8.34;14.37
21023 - MEDIDOR K.CRAFT COLOURWOR COPOS 311302976;5028250162984;Categoria 1;17.07;29.36
21024 - TAMPA PEDRINI CHAMPAGNE INOX 311101085;7899620403291;Categoria 1;8.71;15.26
21025 - 3G LATA/LONG NECK ICE;7898558491707;Categoria 1;75.76;168.19
21026 - 3G LATA/LONG NECK PINGUIM;7898558491691;Categoria 1;75.76;168.19
21027 - 3G LATA/LONG NECK VERAO;7898558491714;Categoria 1;75.76;168.19
21028 - CJ.SKOL 01P BOLSA + 03P ESPETOS;7898558492933;Categoria 1;69.49;160.95
21029 - COOLER DOCTOR ANTARCTICA SUBZERO 12LATAS DC12;7898938912051;Categoria 1;92.74;0.01
21033 - COOLER DOCTOR QUILMES 24LATAS DC24;7898927625863;Categoria 1;120.48;0.01
21034 - ESPETO DE ALUMINIO SKOL;7898558492728;Categoria 1;15.96;0.01
21035 - PORTA LONG NECK/LATA ANTARCTICA BINECK;7898558492612;Categoria 1;8;13.32
21036 - TORRE DOCTO CHOPP 05L;7898947563879;Categoria 1;170.81;284.72
21037 - REFIL DOCTOR TUBO DE INOX 03L;7898947563909;Categoria 1;85.56;144.24
21038 - FURADOR MALTA COCO 3100287;7897839700910;Categoria 1;4.11;8.77
21042 - VALVULA ARARA SILICONE UNIVERSAL 11.004-9;7896472002078;Categoria 1;0.57;2.16
21043 - ANEL ARARA VEDACAO SILIC 4,5L/3,0L 11.006-7;7896472002085;Categoria 1;0.98;2.39
21044 - PESO ARARA PANELA PRESSAO 70KPA 11.015-6;7896414311152;Categoria 1;1.43;3.05
21045 - ANEL ARARA VEDACAO SILIC 7,0L 11.021-8;7896472002092;Categoria 1;1.04;2.39
21046 - FORMA HOTEL RET ALTA N.01 34.001-1;7896414334014;Categoria 1;9.42;16.65
21047 - FORMA HOTEL RET ALTA N.03 34.003-0;7896414334038;Categoria 1;19.37;38.55
21048 - CANECA HOTEL REPUXADO N.16 53.007-0;7896414353077;Categoria 1;8.82;16.26
21049 - JARRA HOTEL ALUMINIO 63.001-1;7896414363014;Categoria 1;9.58;17.65
2105 - CJ.GURALLAR VENUE TACA VINHO P 06P VEN553;8692952053313;Categoria 1;28.24;47.18
21050 - JARRA RUV ESPANHOLA LISA P 12660100;7898001277902;Categoria 1;16.98;28.64
21051 - JARRA RUV ESPANHOLA LISA G 12650100;7898001277896;Categoria 1;21.57;36.46
21052 - SALADEIRA RUV CHESS ALTA P 410100;7898001279777;Categoria 1;25.47;43.23
21053 - CJ.RUV SUCO ELITE RIGADO 6627000;7899619900138;Categoria 1;43.78;72.71
21054 - CJ.RUV SOBREMESA MALAGA 07P 6550400;7898936922403;Categoria 1;44.74;73.82
21055 - CJ.RUV SOBREMESA PARADISE 07P 68070600;7898507178413;Categoria 1;47.74;77.64
21056 - FRUTEIRA RUV PISA M 110000;7898001275458;Categoria 1;14.55;24.25
21057 - FRUTEIRA RUV PISA G 503900;7808001272616;Categoria 1;20.78;34.58
21058 - FRUTEIRA RUV PISA GG 529900;7898001279425;Categoria 1;27.2;45.29
21059 - FRUTEIRA RUV ESTORIL 500600;7898001272358;Categoria 1;27.2;45.29
2106 - TACA OXFORD SOLEIL SOBREMESA WHITE W08598011;7891361697731;Categoria 1;9.26;18.32
21060 - FRUTEIRA RUV EGITO G 503700;7898001273416;Categoria 1;35.48;59.11
21061 - FRUTEIRA RUV IMPERATRIZ G 519300;7898428592909;Categoria 1;29.69;49.45
21062 - FRUTEIRA RUV EGITO DIAGONAL M 547100;7898428590578;Categoria 1;25.98;43.23
21063 - FRUTEIRA RUV EGITO DIAGONAL G 547200;7898428590585;Categoria 1;36.37;60.55
21064 - FRUTEIRA RUV EGITO DIAGONAL GG 547300;7898428590592;Categoria 1;52.89;87.63
21065 - CJ.RUV CERVEJA BEER SOMELIER 480000100;7899619900107;Categoria 1;49.82;91.58
21066 - TOSTADOR CADENCE COLORS TOR111 VER 220V;7898221453490;Categoria 1;46.91;80.92
21067 - TOSTADOR CADENCE COLORS TOR112 ROX 220V;21067;Categoria 1;35.54;54.95
21069 - TOSTADOR CADENCE COLORS TOR113 AZU 220V;21069;Categoria 1;35.54;54.95
2107 - PANELA ESMALTE BCO ALCA 26 ANEL 269003;7896778191124;Categoria 1;51.3;108.23
21070 - ESCUMADEIRA MIX PREMIUM GANCHO 47CM GX0048;7898943329899;Categoria 1;13.88;26.36
21072 - GRELHA TRAMONTINA INOX 26490/001 MOEDA;7891112175860;Categoria 1;318.2;554.89
21073 - GRELHA TRAMONTINA INOX 26490/002 MOEDA;7891112175877;Categoria 1;307.22;538.35
21074 - GRELHA TRAMONTINA INOX 26490/005 MOEDA;7891112175884;Categoria 1;273.45;516.15
21075 - CJ.H MARTIN COPO JOINVILLE RETRO 06P RT03;7898198773980;Categoria 1;30.3;55.44
21076 - CJ.H MARTIN COPO JOINVILLE MOTOS 06P MT03;7898198775908;Categoria 1;30.3;55.44
21078 - CJ.H MARTIN COPO LONG DRINK CACHORRO 06P AN06;7898198770286;Categoria 1;31;55.5
21079 - CJ.H MARTIN COPO LONG DRINK GATO 06P AN05;7898198779470;Categoria 1;31;54.95
2108 - COPO H MARTIN CONTINENTAL CORINTHIANS CO10;2108;Categoria 1;18.85;30.53
21080 - CJ.H MARTIN COPO LONG DRINK GARDEN 06P 81453;7898198772297;Categoria 1;34.68;55.5
21081 - PURIFICADOR PHILCO PH20 BIV 055203003;7891356057540;Categoria 1;364.22;856.92
21083 - RALA PEIXE FUT GDE 16X90X250MM 500;7898458745009;Categoria 1;19.47;37.07
21084 - PA MELANINA FUT USINADO 12X70X400MM 495;7898458744958;Categoria 1;14.5;27.47
21087 - RODO FUT PP CREPERIA 16X160X170MM 600;7898458746006;Categoria 1;6.84;13.04
21088 - SOCADOR FUT CAIPIRINHA 35X250MM 432;7898458744323;Categoria 1;8.8;17.21
21089 - TABUA CORTE FUT 250X350X10MM AMARELA 302;7898458743029;Categoria 1;12.69;23.87
2109 - CANECA H MARTIN MAXIM 28 TIMAO/FLAHEXA;2109;Categoria 1;17.51;28.64
21090 - TABUA CORTE FUT 250X400X10MM AMARELA 303;7898458743036;Categoria 1;14.5;26.58
21091 - TABUA CORTE FUT 250X350X10MM AZUL 318;7898458743180;Categoria 1;12.69;23.87
21092 - TABUA CORTE FUT 250X400X10MM AZUL 319;7898458743197;Categoria 1;14.5;26.58
21093 - TABUA CORTE FUT 250X350X10MM VERDE 350;7898458743500;Categoria 1;12.69;23.87
21094 - TABUA CORTE FUT 250X400X10MM VERDE 351;7898458743517;Categoria 1;14.5;26.58
21095 - TABUA CORTE FUT 250X350X10MM VERMELHA 366;7898458743661;Categoria 1;12.69;23.87
21096 - TABUA CORTE FUT 250X400X10MM VERMELHA 367;7898458743678;Categoria 1;14.5;26.58
21097 - CJ.FUT PLACAS COLORIDAS 280X380X0,8MM 455;7898458744552;Categoria 1;8.8;20.7
211 - CONCHA MODULINE BRANCA 724BR;211;Categoria 1;4.77;7.27
2110 - CJ.FULL FIT VOODOO FACAS C/SUP.70023;7893220087974;Categoria 1;297.15;332.89
21100 - CACAROLA HOTEL N.55 03.008-2;7896414303089;Categoria 1;137.1;0.01
21102 - BALDE PACK GELO RETRO DOURADO 038X1340;21102;Categoria 1;11.12;19.76
21103 - PORTA GUARDANAPO PACK VELEIRO BLACK;7896722100035;Categoria 1;3.7;5.8
2111 - COPO H MARTIN SUPER CHICK CORINTH/FLAMENGO;2111;Categoria 1;10.95;18.76
2112 - PRATO SCHMIDT HOTEL CILINDRICA RASO 24CM 007;2112;Categoria 1;4.93;0.01
2113 - CACAROLA OPEN FUNDIDA POLIDA N.16 1,3L;7898178935414;Categoria 1;18.26;43.29
21133 - A;21133;Categoria 1;79.7;129.2
21134 - FORNO VENANCIO INDL ELET ITALIA INOX FEI110;21134;Categoria 1;1506.23;0.01
21135 - AMASSADEIRA VENANCIO ESPIRAL 25-2VEL VAEMS25 220V TRIFASICA;21135;Categoria 1;4601.47;6826.5
21136 - FATIADEIRA VENANCIO PAO C/DESC FPSDV12NR;21136;Categoria 1;2799.11;4212.45
2114 - PRATO SCHMIDT HOTEL CONVENCIONAL RAS 24CM 022;7891259007802;Categoria 1;5.77;9.77
21145 - ASSADEIRA OXFORD LAS 25,5X19,5X6,5 CF07800117;7891361769223;Categoria 1;41.51;87.58
21146 - BOTIJAO SOPR ISOTERMICO ATACAMA 2,5L;7896021914975;Categoria 1;12.4;32.75
21147 - CORTADOR GALL COELHO 03P 27.H14;7100793325694;Categoria 1;8.4;14.26
21148 - CORTADOR GALL PASCOA PEQUENO 27.H54;21148;Categoria 1;10.8;17.98
21149 - CORTADOR GALL PASCOA GRANDE 03P 27.H55;7100635548793;Categoria 1;13.2;21.98
21150 - FILTRO SAO JOAO N. 2 6L 1V;7896877470120;Categoria 1;90.3;189
21151 - FILTRO SAO JOAO N. 3 8L 2V;7896877470137;Categoria 1;99.3;219
21152 - FILTRO SAO JOAO N. 5 10L 3V;7896877470151;Categoria 1;123.08;269
21153 - FILTRO S.JOAO PREMIUM N.1 6L;7896877463115;Categoria 1;64.6;0.01
21154 - FILTRO S.JOAO PREMIUM N.3 8L;7896877463139;Categoria 1;67.6;0.01
21155 - VELA STEFANI DECL/ESTER TRIPLA ACAO;7896877440123;Categoria 1;8.61;19.5
21156 - MICROONDAS FISCHER EMBUTIR FIT LINE 25L INOX  56178;7896513309616;Categoria 1;963.7;1590
21157 - BANDEJA MIX ANTI-DERRAPANTE 41,5CM GX0469;7898943329608;Categoria 1;22.83;59.9
21158 - BARRA MIX MAGNETICA GX0246;7899631605011;Categoria 1;15.3;39.9
21159 - CANECA MIX INOX 250ML GX0145;7899631602638;Categoria 1;4.34;7.27
2116 - JARRA PLASVALE GRADUADA 1L 216;7891115002163;Categoria 1;1.59;4.33
21160 - COPO MIX REFRESCO INOX GX0140;21160;Categoria 1;3.66;6.22
21161 - CUBA MIX INOX 1/1 65MM COM ALCA GX0436;7898943329271;Categoria 1;49.15;87.47
21162 - CUBA MIX INOX 1/2 65MM COM ALCA GX0440;7898943329318;Categoria 1;31.36;55.44
21163 - ESCORREDOR PARA MASSA 24CM COLOR INOX;7899631605318;Categoria 1;14.99;25.25
21164 - ESPATUAL MIX RETA 12MM PROFISSIONAL GX0226;7899631605059;Categoria 1;12.37;20.54
21165 - ESPATULA MIX BOLO 80MM PROFISSIONAL GX0228;7899631605073;Categoria 1;10.85;21.65
21166 - ESPATULA MIX RETA 100MM PROFISSIONAL GX0207;7898943327352;Categoria 1;11.24;24.8
21167 - ESPATULA MIX RETA 80MM PROFISSIONAL GX0225;7899631605042;Categoria 1;9.28;15.48
21168 - FACA MIX PAO 10' PROFISSIONAL GX8220;7899631604977;Categoria 1;12.33;20.48
21169 - FACA MIX TOMATE GX0245;7899631605028;Categoria 1;2.64;4.38
2117 - CACAROLA OPEN FUNDIDA GRAFITE N.24 4,3L;7898178937456;Categoria 1;34.83;58.77
21170 - GARRAFA TERMICA TERMOPRO PRESSAO C/ALAV 1,9L TP6508;7899631604786;Categoria 1;147.44;299
21171 - ESPATULA MIX BOLO/TORTA BK GX9000;7896292805170;Categoria 1;2.24;3.72
21172 - PEGADOR MIX UNIVERSAL RETO GX0224;7899631604595;Categoria 1;4.59;11.5
21173 - TAMPA MIX CUBA INOX 1/1 C/RECORTE GX0463;7898943329547;Categoria 1;29.67;49.4
21174 - TIGELA MIX 16CM GX0052;7898943328083;Categoria 1;3.63;8.9
21175 - TIGELA MIX 20CM GX0012;7898943327161;Categoria 1;5.78;13.5
21176 - TIGELA MIX 24CM GX0013;7898943327185;Categoria 1;8.36;19.5
21177 - TRAVESSA MIX OVAL FUNDA 25CM GX0059;7899631604144;Categoria 1;11.1;24.3
21178 - AP.CAS JANTAR AZUL /ROSA 20P APJA012/APJA013;7898571021066;Categoria 1;116.13;203.69
21179 - VINAGREIRO CAS AZEITEIRO COLORS POVI044;7898928572876;Categoria 1;4.8;8.6
2118 - ESPATULA PRANA DUPLA PEQ 103176001;2118;Categoria 1;25.47;43.85
21180 - CJ.CAS XICARA CHA 06P XICA005;7898571021233;Categoria 1;37.48;64.94
21181 - STAND UP PADDLE NATIVE (1);7896020615811;Categoria 1;1799.64;0.01
21182 - COMPLEMENTO DE ICMS ST;21182;Categoria 1;49.86;55.35
2119 - CACAROLA OPEN FUNDIDA POLIDA N.20 2,4L;7898497974101;Categoria 1;26.7;55.39
2120 - RECHAUD DYNASTY PORCELANA OVAL 28CM 17766;7893220088858;Categoria 1;57.87;98.79
21203 - ASSADEIRA NACIONAL PAO N.1 12-1501;7898211761345;Categoria 1;3.78;6.99
21204 - ASSADEIRA NACIONAL PAO N.2 12-1502;7898211761352;Categoria 1;4.39;8.05
21205 - FORMA ABC PUDIM C/TAMPA 22 R:499;7898313854990;Categoria 1;20.07;35.69
21206 - FORMA ABC GELO COM ALAVANCA 005;7898313850053;Categoria 1;21.81;38.74
2121 - TALHER TRAMONTINA SALADA 66999/600;2121;Categoria 1;18.5;33.19
2122 - PANELA OPEN HOUSE POL.22;2122;Categoria 1;15.87;0.01
21220 - FORMA ABC PUDIM C/TAMPA 18 R:493;7898313857658;Categoria 1;15.76;38.85
21222 - PAELLERA NACIONAL AA HOTEL 45 10-0272;7899763502721;Categoria 1;46.31;85.03
21223 - CRISTAL -TITANIUM BASIC BORDEAUX 590ML 57264;7893220175831;Categoria 1;80.7;136.25
21224 - CRISTAL -TITANIUM BASIC CABERNET 425ML 57265;7893220175855;Categoria 1;80.28;135.36
21225 - CRISTAL -TITANIUM BASIC CHAMPAGNE 160ML 57267;7893220175893;Categoria 1;75.65;127.59
21226 - CRISTAL -TITANIUM BASIC CERVEJA 385ML 57268;7893220175916;Categoria 1;76.19;128.7
21227 - CRISTAL -TITANIUM BASIC AGUA 500ML 57271;7893220175978;Categoria 1;75.54;127.59
21228 - CRISTAL -BOHEMIA DECOR VINHO 230ML 57259;8593401679583;Categoria 1;135.74;229.22
21229 - CRISTAL OXFORD -TACA CERVEJA 300ML QC99 UN;8593401679897;Categoria 1;9.32;19.5
2123 - PANELA OPEN HOUSE POL.24;2123;Categoria 1;19.28;0.01
21230 - CRISTAL OXFORD -COPO LONG DRINK TOUCH 350ML QC73 UN;8593401679576;Categoria 1;7.94;19.9
21231 - CRISTAL OXFORD -TACA ESPUMANTE ATHENAS 280ML QC21 C/2;8593401691257;Categoria 1;27.57;49.9
21232 - CRISTAL OXFORD -COPO ON THE ROCKS TOUCH 350ML QC72 UN;8593401691233;Categoria 1;7.94;15.9
21233 - CRISTAL OXFORD -TACA BOURGOGNE FLAVOR 850ML C/4 QC13;8593401691240;Categoria 1;59.34;129.8
21234 - MESA TRAMONTINA CAMBORIU RETANG.92302/010;7898187040222;Categoria 1;160.14;288.49
21235 - PRATO PATISSERIE BOLO C/PE E TPA 46212;8693357203242;Categoria 1;88.38;150.9
21236 - CJ.DYNASTY BAMBU FACAS 05P 20443;7893220184505;Categoria 1;99.85;170.72
21237 - PORTA DYNASTY INOX 12522;7893220071324;Categoria 1;64.03;109.45
21238 - BANDEJA DYNASTY ANTIDERRAPANTE 40CM 13100;7893220084386;Categoria 1;17.21;29.42
21239 - PRATO PATISSERIE BOLO 46100;8693357090385;Categoria 1;22.14;37.68
2124 - BALEIRO ART VIDRO GIRATORIO ALUM 02A GDE;2124;Categoria 1;169.02;282.72
21240 - PRATO PATISSERIE BOLO C/PE 46134;8693357191761;Categoria 1;46.51;79.37
21241 - CJ.BEER COLLECTION COPOS CERVEJA 06P 57350;7893220185304;Categoria 1;56.01;94.91
21242 - CACAROLA ENGENHO BARRO N-01;21242;Categoria 1;21;39.63
21243 - CACAROLA ENGENHO BARRO N-02;21243;Categoria 1;24;45.29
21248 - AAAA;7896513315945;Categoria 1;899.86;0.01
2125 - CJ.TRAMONTINA CEPO ULTRACORTE 06P 23899/078;7891112096141;Categoria 1;104.75;199
21252 - FERRO WALITA RI2042/44 220V;8710103670254;Categoria 1;122;195.08
21253 - FERRO WALITA RI2047/24 220V;8710103670315;Categoria 1;138.29;220.89
21254 - ACUCAREIRO 10 - EWEL (MARROM);67896778180007;Categoria 1;0.01;0.01
21255 - ACUCAREIRO 10 - EWEL (BRANCO);67896778100708;Categoria 1;0.01;0.01
21256 - ACUCAREIRO 10 - EWEL (VERMELHO);67896778180014;Categoria 1;0.01;0.01
21257 - ACUCAREIRO 10 - EWEL (LARANJA);77896778194162;Categoria 1;0.01;0.01
21258 - BACIA 32 - EWEL (BRANCO);67896778100067;Categoria 1;0.01;0.01
21259 - BACIA 36 - EWEL (BRANCO);67896778100074;Categoria 1;0.01;0.01
2126 - AP.ALIMPORT JANTAR MY STYLE 20P;7302755918245;Categoria 1;152.6;257.8
21260 - BACIA 40 - EWEL (BRANCO);67896778100739;Categoria 1;0.01;0.01
21261 - BULE CAFE 14 - EWEL (MARROM);67896778180151;Categoria 1;0.01;0.01
21262 - BULE CAFE 14 - EWEL (BRANCO);67896778100692;Categoria 1;0.01;0.01
21263 - BULE CAFE 14 - EWEL (VERMELHO);67896778180168;Categoria 1;0.01;0.01
21264 - BULE CAFE 14 - EWEL (LARANJA);77896778194216;Categoria 1;0.01;0.01
21265 - CACAROLA C/CABO 18 - EWEL (MARROM);67896778190518;Categoria 1;0.01;0.01
21266 - CACAROLA C/CABO 18 - EWEL (BRANCO);67896778190525;Categoria 1;0.01;0.01
21267 - CACAROLA C/CABO 18 - EWEL (VERMELHO);67896778190532;Categoria 1;0.01;0.01
21268 - CACAROLA C/CABO 18 - EWEL (AZUL);67896778190549;Categoria 1;0.01;0.01
21269 - CACAROLA C/CABO 18 - EWEL (LARANJA);77896778102624;Categoria 1;0.01;0.01
2127 - CJ.TRAMONTINA CHURRASCO 02P 26499/024;7891112084452;Categoria 1;23.78;39.9
21270 - CANECA 06 - EWEL (BRANCO);67896778100135;Categoria 1;0.01;0.01
21271 - CANECA 06 - EWEL (VERMELHO);67896778180373;Categoria 1;0.01;0.01
21272 - CANECA 08 - EWEL (BRANCO);67896778100142;Categoria 1;0.01;0.01
21273 - CANECA 08 - EWEL (VERMELHO);67896778180403;Categoria 1;0.01;0.01
21274 - CANECA 08 - EWEL (LARANJA);77896778194247;Categoria 1;0.01;0.01
21275 - CANECA C/BICO 12 - EWEL (BRANCO);67896778100173;Categoria 1;0.01;0.01
21276 - CANECA C/BICO 12 - EWEL (VERMELHO);67896778180526;Categoria 1;0.01;0.01
21277 - CANECA C/BICO 12 - EWEL (LARANJA);77896778194278;Categoria 1;0.01;0.01
21278 - PANELA C/ALCAS 22 - EWEL (MARROM);67896778190990;Categoria 1;0.01;0.01
21279 - PANELA C/ALCAS 22 - EWEL (BRANCO);67896778191003;Categoria 1;0.01;0.01
21280 - PANELA C/ALCAS 22 - EWEL (VERMELHO);67896778191010;Categoria 1;0.01;0.01
21281 - PANELA C/ALCAS 24 - EWEL (MARROM);67896778191058;Categoria 1;0.01;0.01
21282 - PANELA C/ALCAS 24 - EWEL (VERMELHO);67896778191072;Categoria 1;0.01;0.01
21283 - FRIGIDEIRA ARARY FRITA FACIL N.22  2.115L 04.013-1;77896778102686;Categoria 1;23.56;47.6
21284 - PANELA C/ALCAS 26 - EWEL (MARROM);67896778191119;Categoria 1;0.01;0.01
21285 - PANELA C/ALCAS 26 - EWEL (AZUL);67896778191140;Categoria 1;0.01;0.01
21286 - PANELAO 26 - EWEL (LARANJA);77896778194353;Categoria 1;0.01;0.01
21287 - PANELAO 30 - EWEL (VERMELHO);67896778185101;Categoria 1;0.01;0.01
21288 - PANELAO 34 - EWEL (LARANJA);77896778194391;Categoria 1;0.01;0.01
21289 - PAPEIRO ESMALTE BRANCO 14 204003;67896778102047;Categoria 1;6.72;12.88
21290 - PAPEIRO 14 - EWEL (ROSA BEBE);87896778195029;Categoria 1;0.01;0.01
21291 - PAPEIRO 14 - EWEL (AZUL BEBE);87896778195036;Categoria 1;0.01;0.01
21292 - PAPEIRO 16 - EWEL (BRANCO);67896778102054;Categoria 1;0.01;0.01
21293 - PAPEIRO 16 - EWEL (ROSA BEBE);87896778195043;Categoria 1;0.01;0.01
21294 - PAPEIRO 16 - EWEL (AZUL BEBE);87896778195050;Categoria 1;0.01;0.01
21295 - BULE CAFE TRAD. 14 - MAE AGATA (BRANCO);67896778101453;Categoria 1;0.01;0.01
21296 - BULE CAFE TRAD. 14 - MAE AGATA (VERMELHO);67896778183817;Categoria 1;0.01;0.01
21297 - CHALEIRA TRAD. 16 - MAE AGATA (MARROM);67896778184487;Categoria 1;0.01;0.01
21298 - CHALEIRA TRAD. 16 - MAE AGATA (BRANCO);67896778101521;Categoria 1;0.01;0.01
21299 - CHALEIRA TRAD. 16 - MAE AGATA (VERMELHO);67896778184494;Categoria 1;0.01;0.01
21300 - CHALEIRA TRAD. 16 - MAE AGATA (LARANJA);77896778194490;Categoria 1;0.01;0.01
21301 - BANDEJA PARAMOUNT N2 7L 45X28X7,5CM 152;7898902241521;Categoria 1;8.91;19.87
21302 - BANDEJA PARAMOUNT N1 2,6L 33X21X5CM 161;7898902241613;Categoria 1;3.16;7.55
21303 - BANDEJA PARAMOUNT N3 13,7L 55X33X10CM 162;7898902241620;Categoria 1;14;31.08
21304 - CAIXA PARAMOUNT PRATIC BOX 50L 59X38X34CM 177;7898902241774;Categoria 1;38.28;66.49
21305 - BALDE PARAMOUNT 14L GRADUADO 180;7898902241804;Categoria 1;9.56;17.65
21306 - BACIA PARAMOUNT 28L GRADUADA 182;7898902241828;Categoria 1;13.96;24.42
21307 - ACUCAREIRO PARAMOUNT FARINHEIRO 570ML 199;7898938476010;Categoria 1;1.37;2.28
21308 - SALEIRO PARAMOUNT 140ML 246;7898938476485;Categoria 1;1.01;1.5
21309 - PALITEIRO PAR 140ML 247;7898938476492;Categoria 1;0.92;1.67
2131 - AA;2131;Categoria 1;33.81;0.01
21310 - BISNAGA PARAMOUNT BRANCA 240ML 251;7898938476539;Categoria 1;1.08;1.6
21311 - BISNAGA PARAMOUNT AMARELA 240ML 252;7898938476546;Categoria 1;1;1.6
21312 - BISNAGA PARAMOUNT VERMELHA 240ML 253;7898938476553;Categoria 1;1;1.6
21313 - ESCORREDOR PARAMOUNT PRATOS PLUS 259;7898938476614;Categoria 1;11.8;19.7
21314 - BOLEIRA PARAMOUNT REDONDA 411;7898943597151;Categoria 1;10.44;22.2
21315 - TAMPA PARAMOUNT MICROONDAS 415;7898943597199;Categoria 1;1.84;3.9
21316 - PORTA TALHERES PARAMOUNT DIVISORIA E TAMPA 419;7898943597236;Categoria 1;18.3;37.5
21317 - JARRA PARAMOUNT 4LTS 422;7898943597267;Categoria 1;5.79;10.55
21318 - CAIXA PARAMOUNT PRATIC BOX 45L 66X44X21CM 426;7898943597304;Categoria 1;33.39;55.44
21319 - CAIXA PARAMOUNT PRATIC BOX 90L 66X44X45CM 427;7898943597311;Categoria 1;59.4;104.23
21320 - LIXEIRA PARAMOUNT RODAS 120L BRANCA 428;7898943597328;Categoria 1;102.31;170.39
21321 - LIXEIRA PARAMOUNT REDONDA 50L BRANCA 440;7898943597441;Categoria 1;25.29;44.29
21322 - LIXEIRA PARAMOUNT REDONDA 100L BRANCA 446;7898943597502;Categoria 1;36;77.59
21323 - LIXEIRA REDONDA C/TP 150LITROS BRANCA 452;7898943597564;Categoria 1;53.86;88.74
21324 - LIXEIRA PARAMOUNT PEDAL 12L BRANCA 458;7898943597625;Categoria 1;12.55;20.87
21325 - PORTA PARAMOUNT FRIOS 461;7898943597656;Categoria 1;4.18;8.4
21326 - SALEIRO PARAMOUNT PAREDE 464;7898943597687;Categoria 1;2.38;5.33
21327 - FORMA PARAMOUNT GELO PLUS 470;7898943560025;Categoria 1;2.03;4.44
21328 - PORTA GUARDANAPO PARAMOUNT SALEIRO/PALITEIRO 474;7898943560063;Categoria 1;4.18;6.94
21329 - LIXEIRA PARAMOUNT PEDAL 40L BRANCA 485;7898943560179;Categoria 1;33;72.71
2133 - PORTA UTENSILIOS DYNASTY BAMBU 05P 17757;2133;Categoria 1;24.54;43.23
21330 - CAIXA PARAMOUNT ORGANIZADOR MULTIUSO PRO 519;7898943560322;Categoria 1;23.9;44.29
21331 - CAIXA PARAMOUNT PRO 45L 520;7898943560339;Categoria 1;33.98;69.9
21332 - CAIXA PARAMOUNT PRO 25L C/TAMPA 521;7898943560346;Categoria 1;25.76;53.9
